ability_id,version_identifier,flavor_text
79,diamond-pearl,Raises Attack if the foe is of the same gender.
79,heartgold-soulsilver,Raises Attack if the foe is of the same gender.
79,lets-go-pikachu-lets-go-eevee,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender."
79,omega-ruby-alpha-sapphire,Deals more damage to Pokémon of the same gender.
79,platinum,Raises Attack if the foe is of the same gender.
79,scarlet-violet,"The Pokémon's competitive spirit makes it deal more damage to Pokémon of the same gender, but less damage to Pokémon of the opposite gender."
79,sun-moon,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender."
79,sword-shield,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender."
79,ultra-sun-ultra-moon,"Becomes competitive and deals more damage to Pokémon of the same gender, but deals less to Pokémon of the opposite gender."
79,x-y,Deals more damage to Pokémon of the same gender.
80,black-2-white-2,Raises Speed each time the Pokémon flinches.
80,black-white,Raises Speed each time the Pokémon flinches.
80,diamond-pearl,Raises Speed each time the Pokémon flinches.
80,heartgold-soulsilver,Raises Speed each time the Pokémon flinches.
80,lets-go-pikachu-lets-go-eevee,The Pokémon’s determination boosts the Speed stat each time the Pokémon flinches.
80,omega-ruby-alpha-sapphire,Boosts the Speed stat each time the Pokémon flinches.
80,platinum,Raises Speed each time the Pokémon flinches.
80,scarlet-violet,The Pokémon's determination boosts its Speed stat every time it flinches.
80,sun-moon,The Pokémon’s determination boosts the Speed stat each time the Pokémon flinches.
80,sword-shield,The Pokémon’s determination boosts the Speed stat each time the Pokémon flinches.
80,ultra-sun-ultra-moon,The Pokémon’s determination boosts the Speed stat each time the Pokémon flinches.
80,x-y,Boosts the Speed stat each time the Pokémon flinches.
81,black-2-white-2,Raises evasion in a hailstorm.
81,black-white,Raises evasion in a hailstorm.
81,diamond-pearl,Raises evasion in a hailstorm.
81,heartgold-soulsilver,Raises evasion in a hailstorm.
81,lets-go-pikachu-lets-go-eevee,Boosts evasion in a hailstorm.
81,omega-ruby-alpha-sapphire,Boosts evasion in a hailstorm.
81,platinum,Raises evasion in a hailstorm.
81,scarlet-violet,Boosts the Pokémon's evasiveness in snow.
81,sun-moon,Boosts evasion in a hailstorm.
81,sword-shield,Boosts evasiveness in a hailstorm.
81,ultra-sun-ultra-moon,Boosts evasion in a hailstorm.
81,x-y,Boosts evasion in a hailstorm.
82,black-2-white-2,Encourages the early use of a held Berry.
82,black-white,Encourages the early use of a held Berry.
82,diamond-pearl,Encourages the early use of a held Berry.
82,heartgold-soulsilver,Encourages the early use of a held Berry.
82,lets-go-pikachu-lets-go-eevee,"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual."
82,omega-ruby-alpha-sapphire,Makes the Pokémon use a held Berry earlier than usual.
82,platinum,Encourages the early use of a held Berry.
82,scarlet-violet,"If the Pokémon is holding a Berry to be eaten when its HP is low, it will instead eat the Berry when its HP drops to half or less."
82,sun-moon,"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual."
82,sword-shield,"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual."
82,ultra-sun-ultra-moon,"Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual."
82,x-y,Makes the Pokémon use a held Berry earlier than usual.
83,black-2-white-2,Maxes Attack after taking a critical hit.
83,black-white,Maxes Attack after taking a critical hit.
83,diamond-pearl,Raises Attack upon taking a critical hit.
83,heartgold-soulsilver,Raises Attack upon taking a critical hit.
83,lets-go-pikachu-lets-go-eevee,"The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat."
83,omega-ruby-alpha-sapphire,Maxes the Attack stat after the Pokémon takes a critical hit.
83,platinum,Raises Attack upon taking a critical hit.
83,scarlet-violet,"The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat."
83,sun-moon,"The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat."
83,sword-shield,"The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat."
83,ultra-sun-ultra-moon,"The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat."
83,x-y,Maxes the Attack stat after the Pokémon takes a critical hit.
84,black-2-white-2,Raises Speed if a held item is used.
84,black-white,Raises Speed if a held item is used.
84,diamond-pearl,Raises Speed if a held item is used.
84,heartgold-soulsilver,Raises Speed if a held item is used.
84,lets-go-pikachu-lets-go-eevee,Boosts the Speed stat if the Pokémon’s held item is used or lost.
84,omega-ruby-alpha-sapphire,Boosts the Speed stat if its held item is used or lost.
84,platinum,Raises Speed if a held item is used.
84,scarlet-violet,Boosts the Speed stat if the Pokémon's held item is used or lost.
84,sun-moon,Boosts the Speed stat if the Pokémon’s held item is used or lost.
84,sword-shield,Boosts the Speed stat if the Pokémon’s held item is used or lost.
84,ultra-sun-ultra-moon,Boosts the Speed stat if the Pokémon’s held item is used or lost.
84,x-y,Boosts the Speed stat if its held item is used or lost.
85,black-2-white-2,Weakens the power of Fire-type moves.
85,black-white,Weakens the power of Fire-type moves.
85,diamond-pearl,Weakens the power of Fire-type moves.
85,heartgold-soulsilver,Weakens the power of Fire-type moves.
85,lets-go-pikachu-lets-go-eevee,The heatproof body of the Pokémon halves the damage from Fire-type moves that hit it.
85,omega-ruby-alpha-sapphire,Weakens the power of Fire-type moves.
85,platinum,Weakens the power of Fire-type moves.
85,scarlet-violet,The Pokémon's heatproof body halves the damage taken from Fire-type moves.
85,sun-moon,The heatproof body of the Pokémon halves the damage from Fire-type moves that hit it.
85,sword-shield,The heatproof body of the Pokémon halves the damage from Fire-type moves that hit it.
85,ultra-sun-ultra-moon,The heatproof body of the Pokémon halves the damage from Fire-type moves that hit it.
85,x-y,Weakens the power of Fire-type moves.
86,black-2-white-2,The Pokémon is prone to wild stat changes.
86,black-white,The Pokémon is prone to wild stat changes.
86,diamond-pearl,The Pokémon is prone to wild stat changes.
86,heartgold-soulsilver,The Pokémon is prone to wild stat changes.
86,lets-go-pikachu-lets-go-eevee,The stat changes the Pokémon receives are doubled.
86,omega-ruby-alpha-sapphire,The Pokémon is prone to wild stat changes.
86,platinum,The Pokémon is prone to wild stat changes.
86,scarlet-violet,Doubles the effects of the Pokémon's stat changes.
86,sun-moon,The stat changes the Pokémon receives are doubled.
86,sword-shield,The stat changes the Pokémon receives are doubled.
86,ultra-sun-ultra-moon,The stat changes the Pokémon receives are doubled.
86,x-y,The Pokémon is prone to wild stat changes.
87,black-2-white-2,Reduces HP if it is hot. Water restores HP.
87,black-white,Reduces HP if it is hot. Water restores HP.
87,diamond-pearl,Reduces HP if it is hot. Water restores HP.
87,heartgold-soulsilver,Reduces HP if it is hot. Water restores HP.
87,lets-go-pikachu-lets-go-eevee,"Restores HP in rain or when hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves."
87,omega-ruby-alpha-sapphire,Reduces HP if it’s hot. Water restores HP.
87,platinum,Reduces HP if it is hot. Water restores HP.
87,scarlet-violet,"Restores the Pokémon's HP in rain or when it is hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves."
87,sun-moon,"Restores HP in rain or when hit by Water-type moves. Reduces HP in sunshine, and increases the damage received from Fire-type moves."
87,sword-shield,"Restores HP in rain or when hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves."
87,ultra-sun-ultra-moon,"Restores HP in rain or when hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves."
87,x-y,Reduces HP if it’s hot. Water restores HP.
88,black-2-white-2,Adjusts power according to a foe’s defenses.
88,black-white,Adjusts power according to a foe’s defenses.
88,diamond-pearl,Adjusts power according to the foe’s ability.
88,heartgold-soulsilver,Adjusts power according to the foe’s ability.
88,lets-go-pikachu-lets-go-eevee,Compares an opposing Pokémon’s Defense and Sp. Def stats before raising its own Attack or Sp. Atk stat—whichever will be more effective.
88,omega-ruby-alpha-sapphire,Adjusts power based on an opposing Pokémon’s stats.
88,platinum,Adjusts power according to the foe’s ability.
88,sun-moon,Compares an opposing Pokémon’s Defense and Sp. Def stats before raising its own Attack or Sp. Atk stat—whichever will be more effective.
88,sword-shield,Compares an opposing Pokémon’s Defense and Sp. Def stats before raising its own Attack or Sp. Atk stat—whichever will be more effective.
88,the-indigo-disk,The Pokémon compares an opposing Pokémon's Defense and Sp. Def stats before raising its own Attack or Sp. Atk stat—whichever will be more effective.
88,ultra-sun-ultra-moon,Compares an opposing Pokémon’s Defense and Sp. Def stats before raising its own Attack or Sp. Atk stat—whichever will be more effective.
88,x-y,Adjusts power based on an opposing Pokémon’s stats.
89,black-2-white-2,Boosts the power of punching moves.
89,black-white,Boosts the power of punching moves.
89,diamond-pearl,Boosts the power of punching moves.
89,heartgold-soulsilver,Boosts the power of punching moves.
89,lets-go-pikachu-lets-go-eevee,Powers up punching moves.
89,omega-ruby-alpha-sapphire,Powers up punching moves.
89,platinum,Boosts the power of punching moves.
89,scarlet-violet,Powers up punching moves.
89,sun-moon,Powers up punching moves.
89,sword-shield,Powers up punching moves.
89,ultra-sun-ultra-moon,Powers up punching moves.
89,x-y,Powers up punching moves.
90,black-2-white-2,Restores HP if the Pokémon is poisoned.
90,black-white,Restores HP if the Pokémon is poisoned.
90,diamond-pearl,Restores HP if the Pokémon is poisoned.
90,heartgold-soulsilver,Restores HP if the Pokémon is poisoned.
90,lets-go-pikachu-lets-go-eevee,Restores HP if the Pokémon is poisoned instead of losing HP.
90,omega-ruby-alpha-sapphire,Restores HP if the Pokémon is poisoned.
90,platinum,Restores HP if the Pokémon is poisoned.
90,scarlet-violet,"If poisoned, the Pokémon has its HP restored instead of taking damage."
90,sun-moon,"Restores HP if the Pokémon is poisoned, instead of losing HP."
90,sword-shield,Restores HP if the Pokémon is poisoned instead of losing HP.
90,ultra-sun-ultra-moon,"Restores HP if the Pokémon is poisoned, instead of losing HP."
90,x-y,Restores HP if the Pokémon is poisoned.
91,black-2-white-2,Powers up moves of the same type.
91,black-white,Powers up moves of the same type.
91,diamond-pearl,Powers up moves of the same type.
91,heartgold-soulsilver,Powers up moves of the same type.
91,lets-go-pikachu-lets-go-eevee,Powers up moves of the same type as the Pokémon.
91,omega-ruby-alpha-sapphire,Powers up moves of the same type as the Pokémon.
91,platinum,Powers up moves of the same type.
91,scarlet-violet,Powers up moves of the same type as the Pokémon.
91,sun-moon,Powers up moves of the same type as the Pokémon.
91,sword-shield,Powers up moves of the same type as the Pokémon.
91,ultra-sun-ultra-moon,Powers up moves of the same type as the Pokémon.
91,x-y,Powers up moves of the same type as the Pokémon.
92,black-2-white-2,Increases the frequency of multi-strike moves.
92,black-white,Increases the frequency of multi-strike moves.
92,diamond-pearl,Increases the frequency of multi-strike moves.
92,heartgold-soulsilver,Increases the frequency of multi-strike moves.
92,lets-go-pikachu-lets-go-eevee,Maximizes the number of times multistrike moves hit.
92,omega-ruby-alpha-sapphire,Increases the number of times multi-strike moves hit.
92,platinum,Increases the frequency of multi-strike moves.
92,scarlet-violet,Maximizes the number of times multistrike moves hit.
92,sun-moon,Maximizes the number of times multi-strike moves hit.
92,sword-shield,Maximizes the number of times multistrike moves hit.
92,ultra-sun-ultra-moon,Maximizes the number of times multi-strike moves hit.
92,x-y,Increases the number of times multi-strike moves hit.
93,black-2-white-2,Heals status problems if it is raining.
93,black-white,Heals status problems if it is raining.
93,diamond-pearl,Heals status problems if it is raining.
93,heartgold-soulsilver,Heals status problems if it is raining.
93,lets-go-pikachu-lets-go-eevee,Heals status conditions if it’s raining.
93,omega-ruby-alpha-sapphire,Heals status conditions if it’s raining.
93,platinum,Heals status problems if it is raining.
93,scarlet-violet,Cures the Pokémon's status conditions in rain.
93,sun-moon,Heals status conditions if it’s raining.
93,sword-shield,Heals status conditions if it’s raining.
93,ultra-sun-ultra-moon,Heals status conditions if it’s raining.
93,x-y,Heals status conditions if it’s raining.
94,black-2-white-2,"In sunshine, Sp. Atk is boosted but HP decreases."
94,black-white,"In sunshine, Sp. Atk is boosted but HP decreases."
94,diamond-pearl,"Boosts Sp. Atk, but lowers HP in sunshine."
94,heartgold-soulsilver,"Boosts Sp. Atk, but lowers HP in sunshine."
94,lets-go-pikachu-lets-go-eevee,"Boosts the Sp. Atk stat in harsh sunlight, but HP decreases every turn."
94,omega-ruby-alpha-sapphire,"Boosts the Sp. Atk stat in sunny weather, but HP decreases."
94,platinum,"Boosts Sp. Atk, but lowers HP in sunshine."
94,scarlet-violet,"In harsh sunlight, the Pokémon's Sp. Atk stat is boosted, but its HP decreases every turn."
